age,annual_income_gbp,employment_years,home_owner,num_credit_lines,inquiries_6m,credit_limit_gbp,loan_amount_gbp,loan_term_months,credit_utilization,debt_to_income,num_late_payments_12m,past_default,default
18,72750,1.2,0,7,0,57010,19429,36,0.607,0.146,4,1,1
30,42461,3.4,1,4,1,25508,7465,48,0.276,0.155,0,0,0
40,43077,4.3,1,6,1,10437,3822,36,0.145,0.348,1,0,0
55,57018,6.1,0,7,2,35100,14105,36,0.509,0.129,1,1,0
41,58496,4.6,1,5,1,37368,5234,24,0.641,0.149,0,0,0
41,20824,7.4,1,5,1,3023,7908,60,0.737,0.371,0,0,0
22,76117,4.7,1,8,2,56887,14862,60,0.304,0.327,0,0,0
54,23600,0.0,0,4,1,15272,7521,24,0.582,0.236,1,0,0
58,44358,12.2,1,1,0,19733,7595,36,0.369,0.083,0,0,0
38,157062,9.2,1,4,0,48643,6010,24,0.549,0.039,1,0,0
36,41521,9.2,0,3,0,12375,13293,36,0.479,0.363,2,1,1
20,97419,1.9,1,1,1,75409,14589,36,0.26,0.274,2,1,1
48,32997,9.9,0,3,2,26599,5129,24,0.533,0.35,2,1,0
68,55323,10.7,1,5,1,16171,17245,48,0.271,0.347,0,0,1
46,40885,6.6,0,4,3,14189,3517,48,0.286,0.068,0,0,0
52,49785,10.4,0,8,2,30711,3126,48,0.223,0.211,4,1,1
44,25126,2.2,0,3,1,10321,4697,12,0.325,0.242,0,0,0
27,24288,0.0,0,4,0,23920,6563,36,0.63,0.393,0,0,1
53,47638,9.4,1,9,2,11185,7970,36,0.185,0.307,0,0,1
24,17179,0.0,0,3,3,6890,3225,24,0.558,0.068,1,0,1
36,25278,4.5,1,8,2,10412,7936,24,0.655,0.241,2,0,1
41,56159,0.0,1,4,1,29195,3608,36,0.317,0.051,3,0,0
48,28586,8.1,1,8,1,15530,9205,24,0.589,0.36,3,1,1
43,24684,6.2,0,7,4,16497,7887,36,0.085,0.393,3,0,0
42,21941,3.8,0,2,1,5477,3566,36,0.194,0.214,0,0,0
30,43058,0.0,1,2,4,34161,4012,48,0.59,0.14,1,1,0
24,32722,0.0,0,4,1,26805,6203,36,0.607,0.179,2,1,0
39,43122,0.0,0,7,2,25166,13245,24,0.47,0.3,1,0,0
30,35965,1.5,0,7,2,14237,2896,24,0.453,0.072,1,0,0
24,107512,1.8,0,7,0,26157,10900,36,0.414,0.059,0,0,0
24,31476,6.1,0,1,3,23059,3750,60,0.275,0.146,1,0,0
33,13906,1.6,0,7,4,2173,8903,36,0.598,0.398,1,0,1
18,42356,0.0,1,4,0,27166,8842,36,0.228,0.191,2,1,0
23,39842,6.5,0,6,1,25669,12304,48,0.442,0.152,3,1,0
20,43276,7.1,1,2,2,15102,5500,12,0.224,0.269,0,0,0
40,16811,3.6,1,7,1,1500,7175,48,0.257,0.315,0,0,0
42,73060,10.1,1,6,1,34393,10899,36,0.243,0.261,1,0,1
60,39131,15.0,1,7,0,11326,2626,36,0.249,0.2,1,0,0
22,38890,2.8,0,8,2,19636,8657,36,0.262,0.207,0,0,0
31,17024,0.0,0,4,0,7538,8748,36,0.139,0.329,0,0,1
48,51298,3.8,1,2,0,37034,3662,36,0.367,0.102,0,0,0
36,38424,6.5,1,3,2,23556,6256,24,0.223,0.33,1,1,1
34,82129,13.0,1,6,2,57745,10736,36,0.652,0.308,0,0,0
57,31847,8.9,1,5,3,1500,11645,36,0.36,0.34,0,1,0
34,20520,10.0,0,4,3,21174,6227,36,0.076,0.366,4,1,0
25,42635,9.0,0,5,2,33789,4321,36,0.366,0.245,1,0,1
24,24392,0.0,0,7,2,18545,3189,24,0.317,0.085,1,0,1
42,49720,3.5,1,3,1,21332,1043,60,0.275,0.144,3,0,0
41,22278,11.6,1,3,1,17382,4955,60,0.468,0.145,4,1,0
23,37139,4.9,0,6,2,18452,7648,36,0.563,0.135,0,0,0
27,35247,4.3,0,10,0,21287,7135,36,0.336,0.275,1,0,1
44,39076,6.4,1,3,1,28529,10888,48,0.131,0.059,1,0,0
44,30218,8.9,0,2,1,26036,11119,36,0.534,0.476,2,0,0
31,25781,0.7,0,6,0,15098,8476,60,0.48,0.371,0,0,1
45,38552,16.2,1,9,1,18650,2162,24,0.504,0.149,2,1,1
44,29183,2.1,1,1,1,6667,3752,24,0.819,0.144,0,0,0
18,43186,0.0,0,1,2,27120,3831,48,0.627,0.176,0,1,0
35,34408,4.6,0,3,2,17127,8277,36,0.15,0.278,0,0,0
43,12000,11.6,1,2,0,3045,5350,36,0.267,0.402,2,1,0
32,38502,1.5,1,1,2,28305,5438,24,0.296,0.221,0,0,0
18,83629,0.0,0,1,2,24573,11279,12,0.191,0.376,0,0,0
35,46800,0.2,0,2,1,17965,6456,24,0.496,0.147,0,0,0
46,54807,6.7,1,2,3,40821,5980,24,0.556,0.2,0,0,0
55,50764,5.4,1,2,0,36921,5124,36,0.301,0.139,0,0,0
18,30977,0.0,0,7,0,5582,2568,36,0.52,0.251,1,0,0
67,19527,6.5,0,3,1,12754,11191,48,0.483,0.332,1,1,0
26,61309,0.0,1,6,2,32380,5666,36,0.332,0.283,1,1,0
49,69863,14.7,1,2,2,56154,6657,36,0.085,0.031,0,0,0
52,53843,8.1,1,2,1,44271,14427,36,0.484,0.306,0,0,0
49,49908,8.4,1,5,0,14411,3147,48,0.565,0.168,0,0,0
40,49126,13.9,1,4,3,30071,10564,60,0.128,0.247,2,0,1
25,39214,0.0,0,10,1,22723,8491,36,0.204,0.089,0,0,0
45,46061,2.8,1,3,1,21787,5758,24,0.415,0.159,1,0,0
30,40058,5.0,1,5,2,15343,7042,36,0.246,0.286,1,0,0
18,47354,0.0,0,6,1,29905,7471,36,0.338,0.332,2,0,0
69,24067,14.0,1,3,0,25522,5672,48,0.104,0.183,2,0,0
46,28473,11.3,1,6,0,3448,6735,36,0.321,0.351,3,1,0
58,53869,5.8,1,4,0,37780,10260,60,0.503,0.288,1,0,1
28,33245,0.4,0,6,1,15798,23248,12,0.521,0.431,3,1,1
54,12000,15.5,1,8,1,15827,7547,24,0.43,0.498,6,1,1
55,42544,5.2,0,2,1,5663,3406,48,0.305,0.148,3,0,1
55,12000,6.6,0,3,1,7945,4409,36,0.67,0.31,0,0,0
38,109903,5.8,1,5,1,54095,11514,12,0.211,0.208,0,0,0
25,58352,0.4,0,8,7,42911,16457,36,0.168,0.339,4,1,1
36,56904,1.2,0,6,0,17097,6582,36,0.331,0.185,1,0,1
18,28007,6.1,1,7,2,23587,7677,36,0.342,0.151,3,1,0
19,21907,0.0,0,4,0,8756,3364,48,0.53,0.249,1,0,0
39,35608,6.4,0,2,3,22439,6017,48,0.293,0.185,2,1,0
27,40276,0.6,1,4,1,33891,5974,36,0.211,0.224,0,0,0
36,26499,3.6,0,6,0,16857,9043,24,0.221,0.426,0,0,0
37,43354,0.0,0,3,0,18941,7823,24,0.519,0.309,1,0,0
59,57371,13.8,1,5,0,52875,4960,48,0.333,0.234,2,0,0
52,54780,6.8,0,5,0,30426,3435,36,0.602,0.089,0,0,0
38,23014,9.7,1,7,1,1500,12674,36,0.114,0.405,1,0,1
51,12698,3.8,0,5,1,5175,13373,36,0.533,0.603,1,1,0
29,39969,0.9,0,1,0,29804,4087,12,0.544,0.111,2,0,0
34,28164,5.8,0,3,1,14972,3626,48,0.442,0.188,2,1,0
48,50544,7.8,1,1,1,33918,10382,36,0.178,0.253,1,1,0
24,95051,0.0,1,5,1,60286,9483,24,0.418,0.149,1,0,0
35,95005,3.6,1,6,1,51520,7459,24,0.147,0.108,0,0,0
23,46467,0.0,0,2,2,12398,9460,36,0.352,0.195,3,1,0
39,71744,5.5,1,4,0,19947,2317,36,0.429,0.188,0,0,1
56,95171,0.0,1,3,1,44201,5667,48,0.297,0.135,1,0,0
30,40956,3.5,0,7,2,14547,5029,60,0.623,0.108,1,0,1
40,46156,10.8,1,5,3,12982,5726,24,0.276,0.066,0,0,0
28,62694,5.9,1,5,3,34530,6988,36,0.095,0.202,0,0,0
25,39256,5.0,1,4,0,30711,9721,36,0.142,0.164,1,0,0
24,30754,0.0,0,1,1,24513,16776,48,0.398,0.517,0,0,0
54,26954,10.8,1,1,3,20495,6592,60,0.754,0.318,0,0,0
64,40177,9.9,0,4,2,14056,3472,24,0.582,0.257,2,1,1
43,28870,5.9,0,4,3,22545,5438,60,0.242,0.304,1,0,0
30,60987,2.6,0,5,1,30494,13691,24,0.647,0.157,1,0,1
46,33624,0.0,0,4,1,26383,12627,48,0.225,0.377,1,1,1
34,86638,7.6,1,2,0,21780,9188,60,0.231,0.075,3,0,0
47,75855,8.9,1,7,0,46811,4254,60,0.388,0.021,0,0,0
41,20895,9.0,0,8,3,12208,4182,36,0.437,0.122,4,1,1
41,70854,2.0,1,3,2,16831,5020,36,0.497,0.222,0,0,0
45,32475,9.3,1,5,3,16225,9065,36,0.504,0.198,1,0,1
32,82565,5.2,1,6,1,35202,1831,36,0.107,0.042,1,1,0
34,52612,0.0,1,5,1,28487,2575,60,0.238,0.157,0,0,0
19,39233,0.0,1,5,3,23867,4629,36,0.335,0.251,2,0,1
33,57237,3.9,0,5,1,16355,5287,36,0.574,0.204,3,1,0
22,30007,0.0,0,6,1,7572,6959,36,0.531,0.34,0,0,0
36,47820,4.5,0,2,0,20680,8122,36,0.486,0.236,0,0,0
27,49263,0.0,0,5,0,23302,3355,60,0.534,0.154,0,0,1
39,37265,11.0,1,4,2,20494,500,36,0.224,0.063,5,1,1
43,49347,0.0,0,2,0,14094,14982,36,0.203,0.337,0,1,0
22,23843,0.0,0,4,0,19437,3690,24,0.307,0.226,1,0,0
29,54001,0.0,1,5,1,10637,8118,36,0.319,0.317,2,0,0
28,21355,0.0,0,3,0,13943,14066,24,0.189,0.496,1,0,0
46,55917,4.7,1,3,2,33017,5185,48,0.335,0.201,0,0,0
57,51680,9.5,1,1,1,37930,15592,36,0.473,0.238,0,0,0
47,58532,2.1,1,2,2,22010,5215,12,0.385,0.131,1,0,0
34,30148,5.4,0,3,0,7186,9432,36,0.332,0.25,0,0,0
54,198317,14.0,1,1,1,80000,20078,48,0.244,0.056,0,0,0
21,35899,5.0,0,6,0,13549,5585,36,0.235,0.152,0,0,1
54,43796,16.8,1,4,1,19657,25313,48,0.761,0.413,0,1,0
31,27259,7.5,0,3,2,9563,7013,48,0.631,0.363,0,0,0
18,85653,0.0,0,4,2,36695,8958,24,0.287,0.232,1,1,0
67,31662,19.1,1,3,1,24260,5444,48,0.741,0.279,0,0,0
55,68187,12.0,1,2,0,28337,12986,24,0.491,0.304,1,0,0
27,24732,9.3,1,1,1,20191,9894,24,0.447,0.408,1,0,0
40,47727,4.7,1,7,2,23526,12828,60,0.461,0.207,1,1,1
36,33432,0.0,0,3,2,12878,11041,36,0.323,0.305,4,1,1
39,66095,0.7,0,1,2,45912,4637,36,0.554,0.129,7,1,1
22,34896,1.6,0,4,0,18715,4864,36,0.546,0.253,4,1,1
31,25884,5.2,1,4,0,13084,11089,36,0.338,0.448,1,0,0
43,51504,5.4,0,2,4,45161,3102,24,0.447,0.342,1,1,0
40,21808,9.4,0,2,2,6863,4489,48,0.089,0.28,1,0,1
51,24683,3.8,0,7,0,14037,7984,36,0.295,0.362,1,0,1
39,60815,2.5,0,5,2,24751,5573,36,0.238,0.114,2,1,0
64,15326,15.2,1,6,0,19983,10001,24,0.543,0.535,4,1,0
30,60588,3.2,1,5,0,36670,5149,60,0.26,0.202,0,0,0
41,33073,6.0,0,2,1,26931,5729,36,0.264,0.27,0,0,0
18,25293,5.4,0,2,1,22612,4489,12,0.551,0.217,0,0,0
24,46351,5.7,1,4,2,34189,21816,36,0.319,0.473,0,0,1
53,56767,5.6,1,2,1,34036,10057,36,0.413,0.216,0,0,0
28,30110,3.1,0,4,5,16621,19258,24,0.75,0.565,5,1,1
44,37274,0.0,0,10,1,20123,4871,60,0.312,0.028,5,1,1
37,62050,4.8,1,7,1,51072,2431,60,0.487,0.195,0,0,0
27,60561,3.6,0,4,1,44242,13673,24,0.739,0.206,1,1,0
34,39841,0.0,0,1,1,33788,9966,36,0.441,0.213,1,0,0
32,27405,9.6,0,5,1,8925,5829,24,0.345,0.262,2,0,0
33,25018,11.3,1,4,3,15752,15600,36,0.214,0.487,0,0,0
46,30039,9.0,0,5,1,14651,6782,48,0.619,0.205,1,0,0
45,58387,10.3,0,4,0,17350,9351,48,0.595,0.305,2,0,0
32,55389,9.2,1,3,1,17209,12832,24,0.342,0.123,1,0,0
28,48062,1.8,0,5,2,43102,14717,24,0.29,0.355,1,1,1
41,84694,9.8,1,7,0,19213,7917,60,0.592,0.231,1,0,0
37,35134,6.2,0,5,0,16871,2470,48,0.312,0.212,2,1,0
49,33719,1.9,0,5,0,22984,3242,60,0.505,0.159,0,0,0
67,33642,8.8,1,2,1,11943,17376,36,0.291,0.473,0,0,0
47,111093,5.1,1,4,3,52222,17332,24,0.613,0.338,5,1,1
38,14117,9.0,1,4,1,1500,2612,36,0.472,0.26,1,0,0
36,47871,4.9,1,3,1,15634,10061,24,0.317,0.23,4,1,0
29,51925,6.4,1,5,4,22533,7010,36,0.278,0.227,3,1,0
28,42546,0.7,0,6,0,30328,7266,24,0.22,0.055,1,0,0
27,138673,0.0,1,2,2,80000,2938,36,0.093,0.129,0,0,0
34,75777,11.9,1,6,0,62565,5251,36,0.602,0.168,1,0,0
33,61578,14.3,1,7,2,32990,14742,24,0.332,0.384,1,0,0
46,25889,8.5,0,5,0,19346,4995,60,0.463,0.147,1,0,0
34,53480,3.1,0,2,2,24253,3009,12,0.401,0.069,0,0,1
36,34060,9.0,1,3,1,11275,7369,24,0.3,0.245,2,1,0
25,42293,0.0,0,2,0,14556,2398,24,0.516,0.19,1,0,0
56,45890,8.7,1,4,0,22731,9470,12,0.392,0.326,0,0,0
44,32217,0.9,0,4,2,23788,7369,12,0.589,0.305,2,1,0
58,57461,11.8,1,5,3,22751,9043,12,0.354,0.437,0,0,0
47,96437,8.2,1,1,4,62181,4561,48,0.592,0.084,0,0,0
54,70890,7.6,1,5,2,31937,11660,24,0.562,0.114,0,1,0
35,46365,1.8,1,2,0,30070,12400,36,0.513,0.38,0,0,0
46,15228,1.1,0,3,2,9506,17481,36,0.636,0.702,3,1,1
68,72859,9.3,1,5,2,21166,9116,24,0.507,0.365,3,1,0
25,72542,6.4,1,3,2,20204,2855,12,0.274,0.111,0,0,0
51,37563,6.9,1,7,0,12456,3029,12,0.278,0.057,4,1,0
57,32434,14.5,1,5,3,14515,17446,36,0.204,0.482,0,0,0
43,58444,2.8,0,5,5,33764,8330,60,0.39,0.21,6,1,0
46,27336,6.8,0,4,1,11177,2776,36,0.08,0.283,0,0,0
52,62815,6.8,1,1,1,17154,4484,48,0.3,0.141,2,1,1
31,23785,2.2,0,6,0,8064,2107,36,0.46,0.169,0,0,1
43,25839,9.1,1,1,1,6754,2341,36,0.454,0.155,1,1,0
28,41982,0.0,0,8,1,28157,10971,24,0.568,0.131,1,1,0
30,19598,6.0,1,3,2,12627,14175,36,0.141,0.562,0,0,0
31,41701,5.9,0,4,2,14684,8371,12,0.337,0.189,1,0,1
36,54878,4.6,1,1,0,38956,6572,24,0.569,0.086,0,0,0
40,21105,5.7,0,4,1,5399,7523,12,0.073,0.38,0,0,0
43,67315,5.4,1,5,1,23045,8111,60,0.578,0.295,3,1,1
22,31196,3.7,0,2,1,11006,2814,36,0.133,0.149,0,0,1
60,55402,10.8,1,7,0,35998,7260,36,0.292,0.193,1,0,0
51,46600,5.0,0,4,2,17759,7479,36,0.491,0.195,2,1,0
46,32969,7.6,0,3,1,11215,5102,48,0.555,0.271,1,0,0
34,31853,7.7,0,4,2,22331,7390,24,0.121,0.387,1,0,0
37,17285,6.2,1,3,1,6453,2907,36,0.263,0.11,2,0,0
44,29143,6.7,1,5,0,15578,12284,60,0.655,0.35,1,0,1
43,28049,7.0,1,4,5,25405,8416,48,0.098,0.282,1,0,0
19,97623,0.0,1,7,0,28030,10783,24,0.675,0.252,1,1,0
46,70699,5.3,1,6,0,39613,4250,36,0.11,0.182,2,1,0
70,20599,5.8,0,4,2,12974,5796,60,0.105,0.288,0,0,1
18,63217,0.0,0,3,1,32475,4277,36,0.472,0.167,0,0,1
49,46892,11.6,0,7,1,12608,2396,36,0.411,0.294,0,0,0
42,34362,4.6,0,3,0,13093,3943,36,0.101,0.14,1,1,0
37,53088,1.2,0,3,2,30566,8080,36,0.266,0.237,0,0,0
53,62925,12.3,1,4,0,35081,20666,60,0.629,0.218,0,0,0
25,31184,2.3,0,3,2,8983,5576,48,0.205,0.175,1,0,1
40,36313,6.0,0,4,0,30189,5778,36,0.349,0.16,0,1,1
55,45584,11.0,1,1,3,3095,10201,36,0.465,0.29,2,0,0
36,25185,7.1,0,5,0,2523,10716,36,0.676,0.309,0,0,0
33,46042,3.7,1,2,0,17416,5585,24,0.61,0.252,3,0,0
39,40156,2.1,0,3,1,10218,3446,36,0.461,0.181,0,0,0
33,29490,10.4,1,1,1,13317,9235,24,0.782,0.266,2,1,0
55,27139,9.6,1,8,0,8312,7640,24,0.578,0.323,1,0,0
28,49026,0.0,0,7,0,22727,7870,36,0.584,0.267,1,0,0
48,65784,8.2,0,5,1,31464,17738,48,0.152,0.221,5,1,0
24,49680,6.0,1,7,2,23804,13388,12,0.318,0.318,0,0,0
46,26965,1.5,0,5,1,4579,8323,36,0.305,0.296,2,1,0
37,61634,9.7,1,2,1,22551,2845,48,0.312,0.203,1,0,0
18,45747,0.0,0,3,0,21028,9778,24,0.423,0.315,0,0,0
38,56863,12.6,1,4,1,37003,12726,36,0.378,0.281,1,0,0
26,76325,4.6,1,5,1,47169,16345,36,0.821,0.136,0,0,0
33,26329,3.4,1,3,2,18275,10262,24,0.272,0.415,1,0,1
55,39009,14.2,1,7,1,13261,7188,48,0.494,0.153,0,0,0
25,30820,6.7,0,5,0,18153,16267,48,0.382,0.378,2,1,1
26,26730,0.7,0,6,0,9830,12716,48,0.153,0.364,0,0,0
54,117649,10.0,1,9,3,46099,5558,60,0.434,0.108,2,0,0
39,67988,3.4,0,8,1,25827,9752,48,0.472,0.13,3,1,0
55,16892,12.9,1,6,1,4408,5155,24,0.382,0.39,2,1,1
42,52225,0.5,1,4,2,16112,7866,12,0.187,0.23,0,0,1
28,31506,1.8,0,3,0,18181,11040,48,0.494,0.336,0,0,0
37,75718,0.0,0,6,1,19892,6036,48,0.397,0.215,2,1,0
52,43791,10.7,1,6,5,12985,1539,36,0.568,0.038,0,0,1
49,38349,0.0,0,5,1,26818,8704,36,0.358,0.243,0,0,1
38,45144,1.0,0,5,2,30302,2625,24,0.545,0.077,0,0,1
39,51110,6.2,0,8,4,18357,5223,60,0.534,0.284,1,1,0
37,42610,3.4,0,5,1,22571,12331,36,0.381,0.28,2,0,0
31,37477,1.7,0,6,0,21645,15847,36,0.512,0.282,0,0,0
60,39085,6.8,1,5,0,10883,7484,48,0.235,0.355,0,0,0
38,54578,3.2,1,7,1,16983,13391,24,0.319,0.299,1,0,0
25,23488,0.0,0,4,3,27639,5066,36,0.424,0.277,0,0,0
33,41924,4.9,0,4,1,10874,4513,12,0.536,0.115,0,0,0
46,39457,10.1,1,5,0,28274,3018,48,0.34,0.168,0,0,0
45,32691,9.7,1,2,0,15273,6726,36,0.517,0.353,1,0,0
36,61285,4.5,0,4,1,37614,3057,36,0.1,0.088,1,0,0
30,21623,7.8,0,4,2,1500,20786,48,0.193,0.704,2,1,1
38,34786,6.9,1,5,2,25373,7534,48,0.313,0.345,0,0,1
19,27087,3.9,0,3,1,12953,6886,36,0.487,0.338,2,1,1
23,55547,2.8,0,5,0,37329,5942,24,0.595,0.082,2,1,0
47,33004,7.4,1,1,1,19979,4345,36,0.313,0.191,0,0,0
33,43044,0.8,0,3,0,33612,6094,60,0.433,0.345,3,1,1
42,51158,0.0,0,7,2,14399,5133,36,0.36,0.242,2,0,0
52,18476,10.9,1,6,1,10034,7417,36,0.119,0.439,1,0,1
45,52959,6.4,0,6,2,20545,17768,48,0.396,0.324,0,0,0
38,28585,12.7,1,2,1,23639,4087,48,0.161,0.142,0,0,0
62,36835,3.5,0,4,2,13452,6072,24,0.414,0.104,0,0,0
46,39625,10.1,1,3,1,7852,5994,24,0.529,0.108,1,1,0
34,63608,0.4,0,5,1,24768,4151,48,0.436,0.311,0,0,0
46,61347,7.1,1,4,2,32803,8001,24,0.263,0.173,1,1,0
43,104009,2.8,0,3,2,45043,3586,24,0.318,0.248,2,0,0
28,45984,3.9,0,5,1,15311,2611,48,0.295,0.054,2,1,0
39,32871,5.1,1,3,2,27388,9461,12,0.308,0.334,1,0,1
36,32434,7.9,1,4,1,11921,3458,48,0.711,0.209,0,0,0
18,58747,0.6,1,4,1,22507,5148,60,0.66,0.157,1,0,0
36,95659,6.4,1,3,1,42400,11862,48,0.549,0.287,2,1,1
35,50031,9.1,1,6,1,24633,5359,60,0.228,0.049,1,0,0
33,31232,5.8,0,6,0,13234,5965,48,0.456,0.071,0,0,0
19,48354,0.0,1,6,3,30581,8105,48,0.523,0.167,0,1,0
34,47893,8.7,1,1,0,20796,6574,60,0.327,0.094,1,0,0
38,42707,4.5,1,4,2,27158,16570,36,0.734,0.382,0,0,0
39,28676,6.9,0,6,1,19832,6200,60,0.423,0.257,1,0,0
25,12000,0.6,0,5,1,1500,8660,48,0.362,0.375,2,1,0
45,31878,4.3,0,5,2,14757,9619,12,0.36,0.279,1,0,0
24,72127,0.0,0,7,2,33585,10275,12,0.566,0.158,0,0,0
35,46843,7.0,1,3,4,28013,1064,48,0.162,0.179,3,1,1
53,13508,4.3,1,5,3,1738,2632,60,0.652,0.331,4,1,0
30,42107,5.9,0,3,1,15189,11491,24,0.758,0.444,1,0,1
32,16263,10.4,1,11,2,4584,16497,36,0.697,0.666,0,0,1
50,116704,3.0,1,4,4,69224,8740,36,0.606,0.301,4,1,0
34,46316,7.3,1,4,1,30240,3647,48,0.596,0.168,0,0,0
35,22637,3.8,0,3,1,10694,2536,36,0.297,0.173,1,0,1
41,63274,7.4,1,3,0,47690,3097,12,0.175,0.112,0,0,0
50,28102,3.4,1,6,1,17967,11053,24,0.676,0.272,0,0,0
18,56041,0.1,0,1,2,18285,4005,48,0.397,0.174,1,0,1
29,42470,3.3,1,1,1,15194,4068,36,0.288,0.214,3,1,0
27,22911,7.6,1,5,1,8170,8815,24,0.554,0.347,0,0,0
26,59100,10.1,1,4,2,36496,9323,36,0.524,0.218,2,0,0
28,21110,3.8,0,3,0,8552,12389,36,0.304,0.407,0,0,0
29,83611,1.3,0,5,3,27197,6196,24,0.136,0.255,1,0,0
41,43326,14.3,1,10,0,33519,11005,24,0.631,0.267,0,0,0
28,24760,2.1,0,8,0,12349,7128,24,0.216,0.271,1,0,0
39,16552,5.2,0,2,2,14848,3349,48,0.551,0.211,0,1,0
43,96329,6.6,1,4,0,61772,13637,36,0.568,0.175,1,1,1
30,88509,4.8,1,2,2,22039,6150,48,0.523,0.221,0,0,0
39,22021,8.1,0,2,0,13784,5746,36,0.324,0.232,1,0,0
56,97837,7.5,1,4,0,55079,2675,36,0.358,0.157,0,0,0
42,45765,5.5,0,6,1,31298,6727,24,0.396,0.204,1,0,0
31,37488,10.4,0,10,2,20424,7628,36,0.213,0.221,5,1,1
37,40165,11.0,0,1,5,8905,7112,24,0.316,0.24,1,1,0
28,36589,4.2,0,5,0,15579,1821,36,0.34,0.067,0,0,0
41,87592,6.9,1,7,1,39873,12171,48,0.087,0.133,0,0,0
48,45367,6.6,1,3,1,17014,5431,36,0.081,0.33,0,0,0
29,16303,6.6,1,5,1,3590,12870,36,0.393,0.638,0,0,0
36,123072,2.5,1,6,0,80000,20697,36,0.647,0.286,2,1,0
51,66063,8.7,1,7,1,30805,10838,36,0.264,0.187,0,0,0
32,24009,1.9,0,3,1,16903,1137,12,0.345,0.039,0,0,1
40,34974,3.2,1,2,2,19680,3809,24,0.306,0.02,3,1,1
26,26393,2.3,0,2,1,11981,14751,60,0.134,0.577,1,0,1
29,43017,2.8,0,2,0,32085,18535,48,0.497,0.342,0,0,0
32,51427,1.4,1,5,2,17887,2414,36,0.466,0.054,2,1,0
62,47465,10.8,1,3,0,27560,4163,24,0.719,0.093,0,0,0
34,30888,4.2,1,7,2,20301,6678,36,0.266,0.337,0,0,0
32,27844,1.8,1,5,2,2011,5229,24,0.509,0.213,0,0,1
32,64891,1.0,0,4,1,38395,3602,24,0.347,0.102,0,0,1
36,39886,4.1,0,6,3,18539,3022,24,0.327,0.174,3,1,1
45,133440,9.5,1,4,2,57268,9184,36,0.317,0.134,3,1,0
40,27746,9.8,1,3,2,17782,5749,60,0.336,0.142,0,0,0
61,62970,11.4,1,1,2,43259,5407,12,0.517,0.411,0,0,0
40,43068,4.6,1,4,1,9588,3710,36,0.613,0.246,0,0,0
54,28426,8.9,0,5,0,21170,8213,48,0.419,0.338,1,0,1
41,84556,13.1,1,5,6,48802,12672,60,0.663,0.225,2,1,0
45,44752,10.2,0,4,3,25087,2240,60,0.202,0.209,4,1,0
22,26538,0.0,1,3,3,10697,9651,60,0.558,0.204,1,0,0
37,35652,4.5,0,4,0,23602,16407,48,0.47,0.286,0,0,0
37,70831,2.9,0,6,3,40423,6392,12,0.463,0.218,0,0,0
35,22386,3.0,0,3,2,18398,15911,60,0.153,0.491,2,0,1
18,85278,0.0,0,5,0,29418,4486,36,0.506,0.175,0,0,1
48,59717,7.6,0,5,3,27685,8677,60,0.199,0.259,1,0,0
34,36401,0.0,1,7,6,8282,8713,24,0.626,0.139,1,1,0
33,84333,1.6,0,3,0,54304,6065,24,0.417,0.17,3,1,0
35,103171,10.1,1,2,0,31762,2949,48,0.293,0.225,1,0,1
35,57137,8.2,1,4,2,34005,6465,36,0.191,0.236,0,0,1
42,45849,2.9,1,4,1,33149,11721,60,0.365,0.338,1,0,0
24,108546,0.0,1,5,0,59962,15627,24,0.681,0.219,1,0,1
28,90600,0.0,0,4,1,63853,3852,60,0.086,0.182,1,0,0
41,26073,0.0,0,2,4,16685,6901,36,0.461,0.448,3,1,0
40,37762,1.7,0,3,1,28068,6153,36,0.274,0.091,0,0,0
34,37597,3.0,0,5,1,8923,2660,36,0.441,0.107,1,0,0
32,33998,0.0,0,9,1,16383,6876,12,0.484,0.209,0,0,1
29,19435,5.7,0,1,1,16834,4970,60,0.393,0.149,2,1,1
37,66822,4.7,1,3,0,40102,7764,36,0.398,0.06,1,1,0
51,43850,6.3,0,1,2,11235,10433,60,0.802,0.334,1,1,1
26,44192,8.8,1,3,3,35097,4541,24,0.138,0.242,0,0,1
55,86754,12.0,1,6,3,59864,2339,24,0.374,0.245,3,1,1
47,31391,7.7,0,2,0,6823,12636,36,0.296,0.278,1,0,1
33,40786,10.9,1,6,0,25591,9932,24,0.113,0.243,0,0,0
47,48368,12.2,1,5,0,44168,6367,36,0.28,0.308,0,0,0
22,33608,0.0,1,2,1,32293,4752,24,0.308,0.223,0,0,0
19,39663,1.5,0,5,0,12083,11046,60,0.326,0.209,1,0,0
24,62355,0.0,0,2,0,31763,3067,60,0.071,0.198,1,0,0
33,41813,0.0,0,3,4,20192,12857,36,0.225,0.22,2,1,1
34,83453,11.4,1,6,3,31867,12739,24,0.45,0.179,1,0,0
32,28512,9.4,1,7,1,19711,9433,36,0.531,0.217,1,0,0
39,46608,0.5,0,4,2,16314,18272,36,0.251,0.327,1,0,0
18,20110,1.9,1,2,2,4442,5723,12,0.25,0.272,4,1,0
43,39514,0.2,0,5,1,25236,10959,36,0.304,0.261,1,1,0
22,29226,5.3,0,6,1,7258,5915,24,0.64,0.232,1,1,0
31,84861,3.1,0,1,1,58054,6249,48,0.731,0.061,1,1,0
33,61691,2.8,0,5,2,21712,4122,48,0.39,0.18,0,0,0
